gene_symbol	C1_R	C2_R	C3_R	C4_R	C5_R	C6_R	C7_R	C8_R	C9_R	C10_R	C11_R	C12_R	C13_R	C14_R	C15_R	C16_R	C17_R	C18_R	C19_R	C20_R	C21_R	C22_R	C23_R	C24_R	C25_R	C26_R	C27_R	C28_R	C29_N	C30_N	C31_N	C32_N	C33_N	C34_N	C35_N	C36_N	C37_N	C38_N	C39_N	C40_N	C41_N	C42_N	C43_N	C44_N	C45_N	C46_N	C47_N	C48_N	C49_N	C50_N	C51_N	C52_N	C53_N	C54_N	C55_N	C56_N	C57_N	C58_N	C59_N	C60_N	C61_N	C62_N	C63_N	C64_N	C65_N	C66_N	C67_N	C68_N	C69_N	C70_N	C71_N	C72_N	C73_N	C74_N	C75_N	C76_N	C77_N	C78_N	C79_N	C80_N	C81_N	C82_N	C83_N	C84_N	C85_N	C86_N	C87_N	C88_N	C89_N	C90_N	C91_N	C92_N	C93_N	C94_N	C95_N	C96_N
U2AF2	18.1845361350941	0.0	3.37904354773652	2.53622222371387	15.0005345329625	12.397547834857	0.0	3.38436813250072	5.47484465397305	0.0	0.0	6.3684948238438	7.13304454458001	0.0	7.30054858994864	2.77241828938497	0.0	10.1035412018996	6.37791431610106	5.22764005606596	21.288596608505	4.35967156685741	27.1745790933795	0.0	10.0098487086044	7.31844446811374	0.0	22.2830045555357	12.8947559062479	18.2362757463743	0.0	0.0	13.6027025957293	19.430247438965	4.63559172703372	4.9520889824372	5.37482542186035	0.0	0.0	21.2664860431413	3.83768770413262	0.0	9.16892307483549	23.9114596235483	0.0	7.46533915859398	9.10769808112694	5.82206836936181	2.57600353659608	5.52030321548095	55.8249563600849	27.939144087835	0.0	3.5072497936473	6.11381221720919	8.3243120483127	0.0	0.0	37.6924178317144	20.8519011877966	6.50551970018748	3.49718735000538	2.21581685645506	2.95251463419654	2.013232819422	5.01078612107121	4.725400373904	5.00097234461156	7.72122470700682	0.0	2.01613180783383	5.18877970003866	6.43337846628121	0.0	13.9156270614255	0.0	0.0	8.16609856475621	17.7993389884814	0.0	9.21803614658701	39.943701197724	2.18624767234602	2.37869445773059	4.77143997842495	0.0	12.9805364189145	0.0	0.0	11.2096379828335	23.4863293579326	0.0	4.67632493858727	36.8602018054602	8.11108749834404	0.0
CASP8	22.1384290830296	16.8665510499845	11.5185123834895	23.0546556964408	47.7250197124933	5.28260831220865	23.4134807019946	26.9188800377421	21.7731465218409	38.4928627988763	10.1567196518051	12.6635712688679	18.9118089287705	17.4621615977416	22.1210418869814	20.4763932611693	26.4254423058289	22.9606914515072	21.7410885633764	14.8500199024654	15.550446251474	29.7225710301559	15.4388227211455	17.3625179139289	31.2781859585101	20.7893131204529	15.0442363137059	27.8514483282155	14.6519178666879	0.0	16.0867663921929	31.9715488273174	12.3650688789565	22.0779975731992	9.2177426271715	1.40672691997301	18.3217506096551	12.1552932391113	12.7504268288121	33.8302432954679	15.2622662318846	30.4422768881746	27.7823137395724	9.70352225310163	3.7906167521341	4.24131860245951	13.4534394270298	6.61543872426449	14.6351712730814	6.27255218326774	31.7160976697155	0.0	0.0	13.9481334123996	5.21020377063699	15.7644365036618	4.26642423851597	33.3852912427377	8.23629708139979	7.10801381094435	16.016051192486	5.96062099072434	17.6243558056574	26.838818654632	12.581662787676	14.2340086208809	21.4773133106337	18.467970148764	11.6978561993034	29.7053188246661	20.6178217598028	20.6354824326403	19.4934713157511	6.34144324435626	13.5530593931716	49.1216870149042	12.3082993745041	9.2788887460919	18.2023614369296	11.714406470576	5.2370866689501	3.24191496082196	7.4524996590119	1.35141898295753	31.1744399253092	26.7318463229147	22.1240814705922	17.5878653236437	24.699489762583	11.1450235432665	3.33584996920795	4.97649093570654	14.6123048698849	15.3571451491017	18.4327626981559	14.4660392994702
SNCAIP	13.1343597418471	20.8471722278221	30.3721811853888	18.5222126768018	15.16845860555	26.1173597305988	0.0	30.4200406612761	9.22688836222488	27.912098819339	41.8459160625848	17.8882977475203	22.7072642146118	4.31667018609018	25.9746708307228	12.4597965988469	15.2422792986101	17.0277428173994	14.331804729423	17.62053692618	27.3357620810135	9.79661351405775	11.1025397921695	38.1514500570608	21.087300735106	19.1861472495123	38.0159921617588	8.76262042624172	26.561143394599	10.2446791394307	9.54400947265418	47.420463103671	13.7549785838317	0.0	19.5311876690209	27.8195852050909	22.6458088166778	5.1510944279405	13.7538454638912	14.3363697038951	9.70162212440625	10.6240551616647	18.8865211823631	0.0	24.3631865368051	20.9691949744807	14.3261293229686	22.8948367753539	20.2598721833857	17.0564180920645	19.2991080427828	5.23183517276182	0.0	13.7919904854622	5.15187794003055	31.1759218009618	23.2026497170842	18.0063045215873	22.8034674852724	4.68562858090284	26.8006688718076	25.5402098687423	23.6510089995821	26.538370445802	29.4055671467522	32.371730541214	7.96383175642933	12.642389814518	20.2420821556616	5.50739652509531	14.723955093525	16.0320896329181	19.2752508860048	2.50818148362443	20.102008706773	4.41561748742105	3.47728960973313	15.2916931030588	5.99953146246559	15.4443587834143	0.0	1.60281160827532	22.1072170772245	4.0088714103323	20.1035585439099	17.1034442247387	4.37528251444366	21.4042797230394	18.7869156576937	11.0202601397788	6.59701333159677	9.8415628252075	18.3892887175435	53.8385391285487	19.7452844470496	9.53606576983508
PMS1	17.6595420537867	5.60593012367096	12.7613474659837	32.5663409801585	29.4586488561245	16.3872689694867	19.1555225036199	20.450330198591	16.5411055441256	23.881872696596	40.509427553978	19.2410838473695	10.7755059841948	5.80389300901442	18.380908864194	37.6932861040281	5.85534381488983	22.8943128005599	0.0	21.7170637975244	16.0797678127749	0.0	13.0617365969964	23.0830978800637	13.2311716249701	12.8981762667656	13.3339945692819	5.04926011817343	16.2328440266184	5.50971179855582	4.27740267909887	15.1805333645545	18.4939827691937	23.4817821472367	33.263008368037	29.9234158043011	32.4778364331209	0.0	26.1976506117085	25.7009075088183	18.8415109886724	28.5687239571196	32.3189952484871	10.3205009807952	22.6779491759697	16.9162283246774	34.3962716628463	21.9877123163765	29.1857228884716	10.4240307138877	0.0	28.1374395304554	0.0	31.7892795173098	16.1626616112987	20.9584826718103	11.3442403669498	16.140012312852	17.5199705611097	103.949483179033	9.82753801992345	7.92451869233047	18.4102331144344	35.6816379433737	18.2476939469637	43.5247661920691	0.0	9.44337426490297	5.83201902887905	4.93657361066118	15.2283083502867	17.6364221907977	14.5778372184731	16.8616275399678	4.50462597213389	39.5795375616241	28.0519233384308	18.5041275297202	18.8219515258152	24.2263061863548	6.96259521718164	4.3100569128549	8.25661634701162	12.5767793419474	10.8119358541953	79.4410576017221	17.6480971466409	17.9866865101027	45.4672325526233	2.11672449978706	15.5222952724681	3.30806936924766	22.958884231803	9.28045340366305	0.0	0.0
NTHL1	0.0	6.28417845962128	0.0	12.884635124176	10.1608559017516	0.0	0.0	17.1934257595561	18.5423751037853	0.0	0.0	0.0	8.05280611822956	13.0121848202101	0.0	0.0	39.3826087697775	0.0	0.0	17.7051348400917	0.0	0.0	4.18344156263587	0.0	21.1885429197053	12.3931683071144	14.9472432949481	22.640633023711	0.0	0.0	4.79491559582935	6.80687619506938	4.60700585855359	6.58069697212682	3.92499176064687	12.5789173844007	0.0	0.0	0.0	7.20260000555773	0.0	0.0	0.0	0.0	5.64926690035129	12.6419220730923	3.08462367109773	9.85918162136785	4.36224467205469	0.0	7.27191185254034	0.0	0.0	0.0	0.0	4.69884006567994	0.0	13.5695659074719	0.0	0.0	3.67218293090144	0.0	0.0	0.0	3.40923993906236	8.48534357539426	8.00206688831891	4.2343623864355	4.35841422075899	16.6015142165939	6.82829826274585	8.78676068545641	3.6314612330243	3.78033526081254	23.5649404764469	0.0	26.2048831186164	0.0	0.0	15.5185086541165	0.0	0.0	0.0	4.02811839241209	4.04001553728779	0.0	0.0	4.0325707039934	0.0	9.49128812744026	0.0	0.0	7.91896177871877	0.0	9.15696160649815	0.0
ERBB3	11.1121719922649	17.6375071112032	12.8480149678316	9.64338595572424	9.98129815712603	8.83851513174573	25.6137080185271	3.21706511093566	14.3115525099382	10.7339572361693	1.41612998456195	9.08051150385212	18.0811447145279	13.3909178503202	12.722697001772	18.4475649863096	7.36888729580037	12.8054429955546	9.09394227676919	22.3614748759994	13.0089954030291	6.21623302065774	2.34829360064799	9.68327691157209	7.13626601453691	1.15944402041611	9.7887352139473	13.7679525144188	2.04288598422308	10.400869673781	13.4576633146978	5.73136145322889	6.46513296158768	5.54091948796541	14.3209158834413	10.5913961344746	5.10912603625672	0.0	8.72721050095316	14.1506382645573	20.0638639324975	5.99223870479662	11.6208881043961	14.6117695798784	30.1255085226633	14.1925944271722	12.9862015259312	17.9863448497927	14.6919675025542	20.9896490937437	8.16389272426566	59.7554978801668	44.2248859820464	16.6693611698529	1.45289543045829	13.1880126583533	3.56915116188163	10.1560160638043	5.51217369005116	3.96422145473704	5.15327126477853	3.32430721766508	11.5845403103995	5.61311975962982	20.0939609713967	14.2892480167762	8.9836093964495	24.957208660176	12.2325555052487	32.6162805294828	17.2481962354183	29.5936638470673	12.2307010343022	8.48807085587847	8.50353509916335	7.47156343159141	8.82576105034482	11.6436228669341	16.9194455850314	8.7110131738284	6.57176346902383	13.5604008207632	6.23451779050857	11.3055297915932	3.40167628399492	17.1011096022674	4.93554237596055	9.05442070751117	12.7155608401577	11.9874377077338	0.0	6.24475465130327	12.2241769661095	14.015221106904	0.0	24.2036319348725
SPEN	10.4534995437991	10.3381211758626	14.6431998484355	4.71034502057284	13.9297125627669	17.2688123989743	14.7189455675099	17.8090471422512	7.62602947795591	4.19443064919905	20.2902644004379	11.8277521589216	25.7594087691975	21.4063849870614	19.5849178486185	13.7307070989248	2.39957222081539	7.29733976031085	13.8194540300354	9.70892379902727	14.120641166369	16.1938154032961	7.64688054551314	33.6343459206223	13.9429346668859	5.28578789689625	20.0360971502915	13.1051354834855	2.66094581787324	16.934468488716	24.5408497924048	16.174907402004	19.368554042016	28.8691324969487	9.32680079124677	6.13144160154327	14.1415643292553	8.51476606393805	13.2621563517569	6.58278848108368	18.4126159161154	7.80514558539629	16.0827444385968	15.8603757362453	17.554627324621	6.93242153699734	18.6065873465719	21.6258263937932	10.3658273800367	12.8155828183978	10.6338172418673	17.2964612489004	7.20059919573788	8.68502055114106	18.9245804677417	19.7546390304537	17.433641544816	9.92148191820572	0.89748006259333	11.6180255828201	13.424709676682	14.0726671647764	14.4034762788148	12.7948223315829	14.3329637576497	16.2858087352328	7.31345815353353	14.7059208200487	21.5101216356249	12.1383118839546	13.7295330647809	17.6673772470475	15.2672159104655	13.1290867302328	4.92276260893344	4.05501204745991	9.57994072186519	8.4257298014071	13.2229781743826	12.0556189352632	1.42666687013711	15.0135486325022	8.12072439148837	6.62666986926827	21.4156683400534	2.57018331467806	13.6611016275788	7.37110486738677	13.4570787084691	5.20471569497815	6.36117531551121	28.4692041821036	13.7512586626841	19.0160636915738	10.0427636695308	4.37864711925442
MAP2K4	35.5457262293697	56.1220907935726	24.3345540758414	7.30595341307845	34.5689602257702	6.69617290957775	20.5467618874145	2.43728996591537	15.7710785796983	9.75862111488488	32.186349509111	4.58634165210312	22.260075715337	25.8239719743057	3.50504695457224	13.976112850146	2.79138196565626	21.8285292505163	4.59312520314244	9.41185633125281	19.7115649631477	0.0	33.8028521083126	4.89078354336665	16.2195811569462	17.5681944850589	46.6153089807447	22.4662914323488	6.19086694133826	23.6394985042692	36.7045166541084	5.78953768079054	13.7145904189704	13.9929065823138	23.368606877355	55.2776715999826	30.9659175512151	2.20112977976106	29.3859870560621	6.12611761060738	19.3462713191355	22.6989861332382	15.4072353967236	19.680115275944	24.0247087291803	29.5693539564015	19.6770270933693	20.9641331290898	16.6962357329079	15.9020285136186	71.1283082671473	30.181023255541	0.0	7.57735364063283	30.8205041856337	21.9810981721429	35.1524536116928	17.3122393184232	4.1760937879299	15.016726179171	18.7400865007151	12.5926898366049	27.1276633169958	34.0205746439447	14.498517766751	19.8471503124159	37.433540063837	23.4097843520297	24.0956081963207	37.6541169490824	14.5193951509209	26.1572977353191	24.7096977143831	6.43067181223275	20.0429840244193	5.66055269432258	33.4325512661382	15.6824153979567	2.56367798171511	24.7484091898209	13.2769404071423	51.3676716425304	14.170052948081	5.1391289955695	25.7715376853587	7.97293594337421	9.34807619248041	13.719491509561	19.2669453542326	30.2727907109903	16.9139386258125	6.30814208038545	18.5223878495933	31.8543361069938	15.5767705311799	0.0
TLE2	5.29465550101975	0.0	0.0	10.3383402185067	15.2865774153395	9.47546607363231	3.23053759905031	6.89780825420527	16.7377308700588	4.603001572598	6.07273571388675	19.4698040119742	14.5381269445006	5.22034160691936	39.6787286744443	5.65057021338245	0.0	3.43206802425431	6.49953378176223	34.6276132738049	9.29766239057502	0.0	2.51752426874818	44.9847923685441	7.65054372880889	12.4299979306125	2.99833260745615	0.0	0.0	3.71680409590541	11.5419959364689	4.09626279198083	24.9517627851825	19.8007598344083	7.08598066743825	7.56977940666013	2.73865856995485	0.0	6.23742682163219	0.0	15.6434719192726	0.0	3.11458795219977	10.4431815273722	6.79926625450898	0.0	7.42509709833331	11.8661769885705	2.62512495123647	5.62556902716793	0.0	0.0	0.0	21.4447739983041	3.115197780314	8.48304707251282	0.0	5.4439566047807	5.90941057558976	0.0	11.0492874221031	32.0748720919884	4.51613985354759	3.00881568096056	4.10324569188784	2.5531680148846	0.0	17.8371729057127	26.2281985053104	6.66034002745966	8.21830845887688	13.2193093521911	2.18535185642622	9.09976689824119	0.0	2.67000149375592	0.0	5.54787776027271	7.25550073676085	30.3510208261231	0.0	2.90752724879068	0.0	0.0	14.5872774971907	5.64107924473009	15.8736723220901	2.4267327416305	0.0	0.0	32.9095065127173	8.92638034851968	28.5929823510945	5.0084111087822	30.3077741136324	2.88309731566955
MTHFD2	28.5356925945103	6.27127460241466	25.6966894846863	30.0024152583482	5.06999586062758	13.0944325822475	24.1076380748842	8.57906049193457	34.6955632717132	53.432625236573	15.1057742172534	21.5247278851065	14.0634735185919	6.49273287743543	12.3374773912274	18.7408644941588	55.6774664024473	0.0	0.0	11.0429870794206	7.70923218339671	3.68378819252941	8.34970266710896	2.86919272759723	2.11450346180221	10.3064336024258	4.97218360119423	18.8284525145851	0.0	0.0	14.3552093197519	0.0	27.5852753255488	0.0	3.91693222931084	2.09218133087567	9.08312386486873	0.0	15.5154391205857	7.18781027248677	9.72818371817601	26.6328555986289	7.74745758787434	34.636194667375	19.7318336704262	12.6159633008683	7.69572435397071	2.45973422381149	6.52993093619685	9.32897237441648	0.0	0.0	0.0	35.5622165934916	12.9149575327597	18.7567660938025	19.0359614535346	9.02780154829752	14.6995071278633	10.5715285488029	7.32928502841109	5.91003118902346	13.1060789630776	2.49478392602028	10.206718339123	10.5848998399425	7.98563553947226	12.6770027914229	6.52419705735792	8.28371243250989	11.9249849537276	24.1139746532084	7.2480088675557	7.54514553082093	11.7582762541614	0.0	5.23021486474233	9.20013568623458	15.0398932110063	5.80749117497482	0.0	12.05399900474	7.38924777963356	0.0	6.04757972624804	9.35469321980292	17.549045540479	10.0607256783408	2.82575271442724	0.0	7.44195934095683	0.0	33.5864795768863	0.0	4.56907940529579	4.78108704750458
SMARCD1	2.08136866366022	2.9732386403582	0.0	16.2563153435865	9.61482859862007	12.4162551938367	5.07979393495527	13.5578999856313	32.8986357346657	0.0	7.16171343828116	2.55124184191172	13.335108262372	16.4172425301716	19.497506131645	13.3276883888074	3.10552113546727	2.69834320131209	25.5501532425583	25.1305360171862	12.1832686698929	27.9440007751063	1.97931522531253	10.8823742861359	22.0548968942259	7.81812019374041	44.7893446863807	21.423963492063	3.44379027480596	23.3776556686387	9.07448979584526	0.0	8.71886622763647	3.11353069358804	3.71406930621958	19.8382458749309	17.2253945568188	0.0	8.17326372850169	10.2233165966737	15.3739144300095	10.1014023960532	9.794942485189	8.21058547654382	5.34568480056605	5.98128322383454	20.4320282886964	13.9940486798621	8.25564996346798	35.3832519185422	10.3216973140613	0.0	82.007198036568	8.43010099349221	9.79686030911831	17.7853292205643	18.0500646960112	14.9804203067301	2.32303347977331	0.0	13.8993839907952	11.2078862502119	19.5286117615729	11.8278794000377	16.1301655995357	10.0366943575779	41.6462710133887	12.0204446250447	8.24840074489436	10.4729178469167	12.9227140019256	12.4718624215298	8.59078153840446	0.0	4.77827147511398	10.4959754982344	12.3983383914015	21.8091222702309	14.2609579317759	3.67114252623668	7.38555660887959	52.5766522009706	3.50327459957316	3.81165408627779	11.4687356958053	8.87020170958727	8.32007902863444	17.1714021215607	10.7176134885207	0.0	0.0	0.0	20.606877759458	1.96884385292665	0.0	2.26673422131497
GOLGA5	6.48856416179598	13.9033872445035	12.6598763571494	6.33478267106681	7.49343849507021	19.3535316162505	3.95900176781947	16.9064338273025	27.3492998495892	5.6409469954934	33.4894326728486	23.8601118665711	5.93879176549251	22.3912254721066	30.3912569020118	20.7742056342686	24.2032724609407	21.029879638754	31.8605370692029	35.9073030558157	18.9903696171684	0.0	21.5964616025603	25.4439488620307	25.0018375938738	15.2328775853758	18.3721806811957	0.0	5.36792317189785	27.3295082353858	24.7531151092738	50.1994208012704	30.5782149094285	33.9719743538322	69.4705673690213	43.2913272045837	46.9869032706183	15.2682920322364	25.4797465915537	10.6235617684402	33.5491940265675	7.87265594933674	15.2676250694782	21.3300794170607	0.0	9.32317773523952	29.5730688224513	10.9064391532279	9.65121810600263	37.9175303564105	5.36289705665342	69.7842658096758	11.6206088871793	13.1402120493402	3.81765360755931	83.1673300851151	23.4459110467156	33.3576582247412	7.24194230780925	0.0	8.12449577125083	30.5725285635523	35.9742405875762	11.0618492137045	25.1424978814007	9.38666990358484	53.1123529127571	9.368285826135	6.42849563365363	12.2433018349994	17.6250915704563	19.4402080112222	5.35626755462765	5.57585109789043	22.3440385094253	22.9044801889241	11.5953625453544	44.1927610239386	4.44578330425498	22.889211550533	0.0	85.5157149422768	13.6516072408253	32.6772699936799	38.7326527535421	0.0	38.9061540738086	20.8176108269887	12.5293618081281	0.0	51.3295688281676	0.0	29.200420519403	0.0	13.5061709886437	0.0
FGFR2	4.28396050890684	69.3559743967286	52.0082016524448	13.9414299366585	18.1405074975835	17.0371057108056	41.8217819662254	5.58108797698656	10.5331886359667	24.8289077613555	29.4810795236538	43.7589436950929	24.8328919635759	33.7906589506925	14.7145485761878	13.7158043477655	8.52255225848779	25.9179360869817	21.0353599338145	14.3679794487787	26.7478569654587	2.39647989548734	23.0854890398728	14.9323735863196	33.01404817198	13.4096531241821	22.642497857963	14.6985675254121	7.0881539612891	24.0584369851981	21.790412579497	6.62865715496337	11.963691409335	38.4503988192395	19.1111340736813	16.332764757731	23.636020957473	20.1612432191633	31.4021028658395	9.35202672375383	24.2598151721635	19.058536927846	25.2004531478413	24.410204430398	9.16892771029497	28.7255001954715	16.0205942201816	20.8022673937357	28.3202098666655	9.10341212865514	37.7680914810003	10.2386301470693	2.55743429623669	17.3511883659802	18.483950708788	9.15162812685193	18.5757010977919	19.0873001610578	14.3440955876358	9.1697112891032	28.6082966243885	21.1461642262882	23.1423511784583	17.8527350944304	22.1331900932983	15.1491606846305	10.3900734911114	24.7409846089619	21.2215065918602	26.9447498973572	23.2733142097195	22.8178770672285	30.648640222078	0.0	7.64931944399759	10.081520467874	34.0250419333358	29.9256350467288	15.6546684344324	7.55609992576206	2.53354386476126	14.1150621527586	28.8423483997987	16.9981645760483	22.2940210854072	21.2998591947022	27.1141661745346	19.6349455197114	20.2211558792235	10.7832494688591	22.5929641048373	21.6672798975355	30.8465035355917	0.0	2.97240404806178	23.3274384731639
KLF6	26.1196679994108	4.97493196184385	24.9148731370408	8.50020724106741	10.0549274479786	31.1630004930178	2.12492438914565	15.8799029250176	23.8537884642685	18.1660729924914	17.974862462459	6.40324715754615	17.5314796823812	3.43374155542277	17.9431683729177	13.008553319064	0.0	22.5748341455268	42.751453674468	22.7767229841382	14.2698444443717	26.3007715391048	19.8711770592054	0.0	18.4515312671028	4.90558706406386	5.91656641256294	13.4427606078232	60.5039002898634	68.4536143182032	9.48985575652819	24.2492885463703	9.11795425662586	13.0241844292785	20.1971802767282	28.2149686240751	5.40415538628979	0.0	9.57306328610825	11.4040189043853	14.1483086762961	12.6765277828952	10.2432856743628	13.7382528123568	8.94459590672984	12.510128130646	10.9888776163719	21.4640759683306	10.360242273751	16.6512811195095	2.87844043030999	12.4851580519564	3.11857845603973	2.350925704652	4.09811651308288	11.1596494799827	10.067343462965	12.5328943957266	21.378416594441	2.79542509815225	18.8962793267921	11.7209040114613	11.8821780280992	9.89542085007228	5.39791695841117	10.0762591080997	44.3444071576167	13.4086992657283	8.62595419159827	17.5236703247318	8.10853466939522	10.4341888576278	7.1872054049919	14.963698784451	3.99758955793866	12.2935758629263	8.29814184437047	1.8245911708732	11.9309789766413	6.14269034525218	0.0	7.64984201375908	5.86180757237587	3.18889972098432	11.1941137464188	3.71048672262911	5.22054804012051	3.1924244374341	2.2416380060695	16.9062120334842	0.0	8.80714868398496	9.40368649077371	4.94151263819739	10.8737986824192	20.8603056796563
TP53BP1	18.1031489526823	11.7547176174888	20.3364267400339	14.4606250566151	15.2049140735933	13.7445679848762	4.01659943806178	2.14404970598729	10.4051970215222	7.15376812799274	11.3255516031135	25.2158765685063	15.8161302522229	11.3584924841184	19.2708782026266	14.0509599086373	15.9610064793225	19.2022501943577	10.1012691135232	8.27947765018529	8.66999324143067	26.2382358136207	11.7378527409805	15.0582372540666	8.71941732343502	11.5908702125656	17.7074955206875	16.9399548141383	5.44601858252741	6.93177812605622	16.1442235518109	14.0056809094146	9.47927539058868	8.61655419104589	16.1519559328906	1.56861259046487	14.4713999070988	19.363029114856	18.7415686671997	47.1542706852964	6.07808671484325	12.9791862670248	11.6173099693474	8.65616031766178	8.45367935823486	14.1882244496717	12.6937096033319	11.065111849707	26.9269802364764	12.2401919884481	12.2420685255221	1.47499009469942	2.94741792650726	25.5518171595527	2.90489615200706	17.57860266277	26.1657161385023	11.8450371326866	8.26571469240564	40.9510087756336	15.7984992693466	16.6164182263938	26.6713326028696	12.1580148068927	14.667263505057	23.0144777830049	17.9616865878977	14.256870970879	11.4135364321623	18.6321358846847	16.60426003542	20.5448276361126	18.3404027017724	5.65697155493771	12.5939508358019	7.46926289631881	8.82304355021386	12.0711502403101	22.5523146601804	6.53124825389748	0.0	9.94123203269835	7.61761995910573	3.76734958569832	19.6480780267757	0.0	18.0914165499858	12.0688437357604	9.53373423703685	7.98916447337073	19.5286270443552	15.2602556508562	12.5907286228494	6.2270692193865	16.2719158406597	13.4423219467404
RHOA	16.5606653083794	0.0	26.9263443046781	20.2102138857137	38.2507820933483	19.7582917662418	15.1567515394638	5.39375478901644	13.0881017144263	7.19865234320323	47.4858768642035	55.8229895819693	11.3681170801498	48.9846771698072	42.6619328587691	8.83694907886845	0.0	0.0	0.0	12.4971371983219	19.387534589797	0.0	11.811498447566	27.058420959331	59.8235778019564	7.77572914698891	0.0	60.372098515976	20.5507050945818	0.0	18.0505730408448	12.8123231247239	26.0147735932267	99.0927568846982	25.8575173697146	138.114759042509	21.4149947821024	0.0	19.5094728936877	33.8929473538058	6.11622188323227	0.0	9.74183280478906	21.7761771275647	0.0	0.0	8.70910401328522	23.1969513360998	32.8435462528052	0.0	0.0	0.0	126.051201939455	5.58959446199018	43.846831034923	22.1111180472546	11.9681296512669	8.5138252401644	120.142757070104	39.8786553312703	6.91200969952788	11.1471153720156	7.0628089576395	14.116496188674	9.62562322066794	11.9787286337382	7.53099246267039	7.97017862047891	0.0	0.0	3.2131612661643	24.8084761413545	6.83536080267162	24.9045324502019	34.8506616651226	50.1075106047393	4.93244507964662	13.0145219186568	5.67345313226962	7.3024740568364	22.0365329646818	9.09418670071011	3.48427930739886	22.7459202793835	26.6152843877867	26.466318346499	28.9623819943324	15.1807076850565	5.32975047221559	31.2639060898061	0.0	104.700011175414	11.1791695133346	7.83267391838208	34.4715983017668	45.0888728143829
ATP2B3	8.51333378541986	6.08065582302085	11.0736109893303	4.15578223410508	3.27726039836161	3.38571206135097	3.46294420625568	3.69702013943203	11.9612348028134	22.2036478831108	3.25480578878082	8.69603006375007	18.181342191543	19.5856352350919	7.97498206733173	15.1426881614271	2.11706351894875	11.03691851495	3.48355686365223	4.28293180860992	13.288721611589	2.38121164024665	10.7945452585136	14.8372376781508	21.8691411924115	11.9917967824349	19.2842055782978	17.0390747603453	11.7383241647222	11.952578926944	7.73270832085567	15.3683254682944	20.8030713177586	31.8378556721559	3.79787495820489	4.05717669818073	8.80703740813194	0.0	13.3723013038231	6.96933289627235	12.5766537583003	13.7724456347569	1.66932653981719	20.5231942785072	12.7547159510188	0.0	3.97963128259489	23.8496927328682	11.2559113916569	9.04541321942028	2.34546665803996	0.0	60.9873739579333	7.66250751306539	3.33930677911014	7.57776835651862	12.304902081061	16.0478938459749	1.5836341853087	29.6116924353911	4.73767163370879	15.2810469288794	15.7333584730639	19.3516289669	8.7968707745384	4.10526643646298	5.16193855551233	20.4861307387277	18.2747949606818	8.92436057568427	8.80953797635913	17.0043762667845	7.02770172252381	4.87720450426041	3.25739345582498	1.43104141648346	1.69041321949132	35.6819703679021	11.6661980256333	25.0265304151202	2.51740235885357	7.79174079547169	15.5234031367335	10.3937644741825	15.636694062558	25.699331419813	8.50781641048576	18.2091923745494	0.0	19.898446505564	28.8630278660417	4.78427446871814	6.38541184041897	5.36871888963698	7.38366628079058	4.63576332386793
CBFB	18.1228787105624	36.9836610726077	6.73517277739685	15.1657366683205	35.8792150756934	12.355512070825	12.6373560910294	6.74578583930271	16.3688440913774	13.5046648221003	65.327869929625	25.3876059095347	14.217717752941	53.6055373678309	16.9768549393292	27.6301798518265	7.72582056273185	20.138567229749	12.712578062851	23.4446172773556	36.3709961086384	4.34488943996567	32.0065194874466	33.8410476711032	27.4337492004709	19.4496804626063	58.6450330293434	22.2074506529497	0.0	3.63488857817051	14.1095239741648	8.01196858998236	2.71131611438247	15.4914929932363	27.7192443062394	2.46764908727647	18.7481044171334	3.04607787879746	24.3998348324057	12.7166272803381	9.56168860650625	18.8474701039462	15.229724086925	37.4477465958521	6.64941562986371	0.0	14.5229072817001	31.9128027051541	25.6726920636786	19.2555502690638	8.55933436748512	0.0	78.8239775751209	13.9814317276422	30.465412053543	30.4189864266468	14.968133087707	7.98596395135788	0.0	0.0	45.3842322508841	20.9119776390489	6.62491138119103	20.597525802381	18.0576598370777	12.484490729116	0.0	4.98401579028253	12.8250745415892	6.51355123053575	14.0650706526165	15.5135590692607	12.8231302440044	2.22480375000593	31.6993006166922	0.0	52.4351524160835	5.42560678032967	14.1911901065829	6.84971712814904	0.0	0.0	0.0	2.3706291338245	23.776308441776	16.5502625261953	7.76191436626298	21.3592446830554	6.66573781509355	25.1361675159988	14.6291846251957	0.0	37.2837532037522	17.1431034634097	16.1671712548732	5.6391121146397
