gene_symbol	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	N11	N12	N13	N14	N15	N16	N17	N18	N19	N20	N21	N22	N23	N24	N25	N26	N27	N28	N29	N30	N31	N32	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	C13	C14	C15	C16	C17	C18	C19	C20	C21	C22	C23	C24	C25	C26	C27	C28	C29	C30	C31	C32	C33	C34	C35	C36	C37	C38	C39	C40	C41	C42	C43	C44	C45	C46	C47	C48	C49	C50	C51	C52	C53	C54	C55	C56	C57	C58	C59	C60	C61	C62	C63	C64	C65	C66	C67	C68	C69	C70	C71	C72	C73	C74	C75	C76	C77	C78	C79	C80	C81	C82	C83	C84	C85	C86	C87	C88	C89	C90	C91	C92	C93	C94	C95	C96
EED	17.0852038016821	6.19838467041234	12.1400510533797	5.63927229041151	17.1813438674912	1.64430114423524	1.89281995143985	5.76002987926463	24.7741336566193	6.06816890631505	13.6240393656083	0.0	2.47312405823742	3.73110852494871	10.9178166544938	9.31209199569548	30.1689679499144	22.9088612463783	11.6437986594115	21.2723658979545	11.9508513751361	12.7405529661065	4.38799708067991	22.766304301839	27.431465853573	3.0429250852455	8.19493632030957	38.0084515171771	18.756351793531	15.0935760294228	3.27975466331913	11.9542089320047	25.9020040994157	21.7653273330669	11.8911894517695	7.43768133593398	15.8365107305663	14.5427335634083	27.8896326075367	13.8949150593904	24.0831518148864	15.8953138684299	12.2328925091735	13.0732962799901	23.70734184322	15.0226193049746	19.9821647789311	16.2606916488301	2.27336894979474	29.629469816004	33.6667697686435	19.9296326111209	19.6210361110111	51.1403891038149	20.2851599146055	13.9411032046451	14.6773544170136	17.1695547242235	17.2566520366419	27.4456362409723	5.04199169082195	4.2783508948877	18.2679723313168	2.357569719786	23.9346299236429	4.55846455024748	14.9536815510392	17.4268923854581	29.9480277656893	23.3044929162217	27.5225569475612	32.4301787593456	24.7595401835181	25.8812442234111	19.7183249231484	12.0209712108122	31.3060856735545	26.2712690743565	14.957083422284	13.6589574343922	43.8151912827386	29.1397419591415	0.0	2.73112832386547	2.72875614903476	12.342359949423	39.4443714384228	4.88234664749241	19.8200824427124	26.632400590919	23.8077821165365	7.33799088264965	6.35932477343964	28.7162148280801	20.7938115491735	17.3169864876265	20.0735036890915	24.9807257054972	8.31457634205314	16.1323413040794	7.54770991764849	5.74995432530262	13.0074410321548	13.6948728756365	18.8664141881038	19.639854654592	8.16174534745809	6.14678793146317	38.1195890975768	15.9651727451405	18.79129188821	4.03114053907175	0.0	40.1616705722352	7.69362243874333	20.9271544189596	19.589699056233	30.8434208818545	7.61329922517575	36.3138279758129	7.84573302124324	3.28731900651081	0.0	2.56875169949561	38.3983865039927	11.5301961557939	9.5145738471168	23.2307949614355
GTSE1	18.8385651222068	0.0	17.2104663953348	6.21800006121754	2.5833506616587	19.0369914652713	0.0	3.17557517153235	1.78151529974418	30.1091039934274	11.2666501873064	0.0	6.13558641888038	21.5985622203302	22.0701298686995	0.0	4.98975669817538	9.971002413496	2.40726341921356	22.2209363716294	13.1773020977456	7.9020261324437	4.83831329845203	13.447867496944	0.0	17.614820460464	6.77695346809193	24.5987912039095	8.86337739498981	32.4529675269118	18.9857745196757	19.7715063335561	20.1601309883241	0.0	13.1115173964505	9.84116402695197	20.3720130703435	15.0329765854657	9.22553806574621	16.4152226134376	5.31093487767541	17.5265632721836	14.4517366882807	18.5334909477491	16.145477613282	4.96929264703922	21.2459387889948	16.1364940039875	15.0400344665346	26.1361446146891	6.18696780074396	10.14226253216	32.4519541147699	8.45829726431789	11.9822760457392	6.58791540942882	16.9927918464963	11.8322328250385	8.56242366966616	15.1311161297078	0.0	14.1522441671533	2.74673382787961	0.0	34.3081836566968	7.53941237259225	17.9872323967409	4.80382983562684	0.0	0.0	13.8540866368266	49.5115078175539	14.8911691678508	21.4029714134196	20.7536405131727	0.0	22.6530009370522	7.24183654823532	19.4370558058563	8.47164474537619	14.9932879110225	10.7100649371542	12.4969913731775	0.0	9.02638054767934	13.608989062573	20.7577040213002	10.7667905323925	3.64235157467836	5.18215388262717	14.0630598209756	16.1820977629011	8.41433712596935	44.1023190213431	6.44843448678401	8.59236048070633	17.5766330663116	2.43038482887884	13.7517839735608	21.8306236188931	19.9734965703807	0.0	19.55771426034	17.6170201861874	16.6420571357832	32.4830787969395	5.78529049886502	0.0	0.0	10.5621548307314	13.8131598185009	15.5569208042505	0.0	30.4447301595437	4.24158848265152	34.6121912785056	20.8286515324102	2.68489839582981	20.1470654837654	39.2705081994266	3.2440866853514	8.15552692704379	5.69579474940433	4.24855302302245	13.6089654330174	14.3026619924063	5.24550134459936	0.0
FGF4	12.3589844182495	10.7609939616735	18.8181251801758	0.0	20.3375938881958	10.7049955100103	0.0	24.9999193522553	32.7252182558638	6.58432926797192	24.0222197351222	27.3163564988103	13.4174438544647	12.145433379697	36.8557453713783	6.73612098585416	6.54702997638725	5.23315709719146	37.9026715408744	7.28898949029166	73.4819025268191	3.45606710525066	6.34832199568002	3.52897333263449	10.3529721716897	23.1123007711996	2.96400006306279	0.0	29.0739614209301	32.7548807369102	28.4698530378558	17.2947169536953	13.2259937600481	61.4034016515423	8.60177185210998	6.45626628554442	3.81857096214914	11.8348073013694	4.03492447416181	34.461304955745	13.9368918967517	0.0	0.0	4.05294713889842	12.1053627388171	9.78026882558322	12.3896308681879	7.05753248426796	49.334848598082	12.8599047466182	24.3536505512736	9.98070159173125	0.0	0.0	12.5774982953358	4.32198224045732	12.7406518515023	15.5250020549995	0.0	2.83620673510762	0.0	0.0	21.6238383505079	5.11621068791172	13.8509424513272	29.6772538984253	14.7505876560035	3.1515382249813	6.84114030651264	0.0	31.1620532084761	16.2409384597946	17.0962873983205	4.01181586035641	0.0	17.3913050861033	16.9844955989528	0.0	11.5923840407787	22.2311889946711	9.83630178140385	17.5657653353728	38.260198147761	0.0	5.92173001596903	0.0	15.5634625881941	0.0	19.1164310297378	0.0	11.071234103417	0.0	16.5606022680306	22.2563036580144	11.2812698599599	18.7899748217116	10.2498645863551	6.3777868506675	6.01454455261829	25.4611830474192	13.1035528072309	0.0	20.5292481020383	13.2086782961083	8.18847893249217	14.2069512585439	5.06056341812257	0.0	19.696215891815	6.92927015031896	13.5931234032046	14.5801020837856	0.0	0.0	8.34804439069335	15.1381498508527	3.03657214834807	0.0	3.30435554369521	15.1548821693535	12.7696403209966	17.8346969917103	3.73670914428907	5.57450105897347	5.95208076779666	9.38321870890621	0.0	3.60097338715548
ACTB	17.1803548138454	40.0686733853928	171.903804701805	72.9087243050255	151.454486426299	67.3193856668102	362.998220318759	215.135464876318	181.038285109999	447.840556464894	326.596174632624	278.983511774617	698.107625746247	361.789184120641	75.8047586605897	183.934790095156	169.020345747899	88.3352417747973	260.308276479492	45.8375058783933	68.6709035609788	123.539538773315	248.98738881306	28.0323606496494	87.3786399766947	45.8980764086538	29.4306271617997	60.5349859704726	127.02178009982	227.664528856577	289.754639874609	97.3111116392348	75.5122596747095	46.8997348184266	42.7050497510313	22.4373099367561	34.1243732449796	15.6682768244583	144.231200767428	25.6634057713276	41.5153300081679	28.5425681052683	90.3748408329534	140.851115940433	18.0297778261344	12.9482428800616	46.13291991345	35.0383945356854	112.668612005675	8.51270926409024	16.1210794906363	29.7305972783174	19.2178341181112	38.5689003327174	93.6648924803916	90.1204976201994	94.8799004205476	86.3258775200722	78.0874104567159	132.360088945436	358.52649023115	87.58005032127	3.5785150177719	10.1601407579967	171.913762842218	127.69300819993	58.5855649777143	93.8782839192064	30.5676688419223	309.023478170877	18.0494580815168	532.165074734958	7.27522338874649	19.9173843312842	0.0	73.390933571662	130.700023219737	108.50077160091	43.7398878668864	22.0741504974729	100.923799491978	59.3017216583185	16.2813996944162	258.940490814056	593.86986096573	88.6506934942178	285.890196293362	35.068124568803	33.2174409270575	10.1271637454412	395.749015610719	110.682864935101	5.4812067089008	75.1368983629073	0.0	52.2402850356457	0.0	25.3309396661032	17.9161755576919	6.32033206329133	19.5164862833741	8.25996714707682	5.09605797864632	13.1153737504048	8.13063648303046	143.887269309735	125.620404874004	26.4900885301877	23.4685009747806	37.8417743175358	35.9922751536122	17.3725319546237	267.948719623381	155.050855748317	77.3646980367654	69.1435924299483	18.0907329648821	458.232005024391	282.167201062017	48.1530555808549	177.512119228792	7.08348591820634	70.495955960149	38.7458640864953	23.640143884873	31.0564558618896	41.0038391347491	14.3021461433337
MLH1	49.7760546847345	100.962771277018	13.7800676574198	18.6698444646693	0.0	0.0	0.0	0.0	12.8378050422109	21.0942745842968	27.0629275733601	3.57198594728416	7.36895741474819	0.0	9.63878213765298	18.4976323447903	5.99279386003963	28.7408780779502	5.78233942486065	15.5678672286514	7.91309675801766	18.9809710384067	11.6218148426011	12.9209182156368	28.4296367761093	27.2002352183949	29.8439224922712	3.28262464725632	15.967630340974	29.9820298478003	3.2574686746669	55.4072394364492	3.02658818135869	38.9113768153786	7.87359241162842	23.6388549277068	24.4671799106447	18.0548943022496	11.0800488320768	23.6579980723224	15.9463375927938	36.8370448615671	3.47136279907626	85.3264712064972	22.1611765201561	14.9205403515999	5.67039589423153	12.9201599782777	13.5475282149716	19.6187580435149	66.8760069922998	21.3168419896631	28.3457612179252	25.3964446455524	17.2691330643349	19.7805331022063	40.81734032437	17.0528873082039	17.1393927929048	7.78832647899457	85.13143161774	46.742073706661	19.7932812534518	60.8802998307592	15.8479958044808	0.0	16.2022593064075	20.1932224149354	12.5240128034855	21.3656662993568	30.9010460149831	0.0	31.2980165111948	7.34439449407264	49.8510436335667	0.0	42.7533703981851	43.4879255911866	23.3442782356858	30.5238253198351	15.0060228667793	6.43149709278146	0.0	0.0	0.0	20.4308223398339	3.56148602403961	6.46556135877817	17.4981374629508	40.4551327875648	10.1340033568367	34.0112691797555	32.843787878589	12.2233232830737	18.0709525906535	27.518907632432	23.4554163417937	5.83787794116876	22.0215430788391	8.73966642047419	20.9899846815149	11.4217665759692	21.1402722262531	21.1583804161401	22.4858598998419	13.0042676723874	18.5286540552551	18.3150612091502	10.8173045263145	28.5420404252309	8.29493544027189	10.6766636550122	0.0	16.6203213910203	10.1884588581018	19.3992904459031	25.0156114950408	16.123073322636	6.04925338208755	24.9695133908085	11.6886316981263	22.8548713261267	0.0	20.4103759044861	19.0687344077019	25.7666586233526	3.14997405206547	0.0
PAG1	17.3992256006679	26.0382764396485	7.72698885879633	8.37509270696696	15.9064842699899	12.5589224290532	12.0475594477928	31.7736130652858	8.91258665696205	1.9311563570129	3.7937937796185	16.0235472304552	10.231729071202	14.2488201457172	14.6702211669604	7.90270494321564	28.8032494515921	20.7206530060301	16.6750436031453	12.8269815959973	16.4808922589648	14.1911012716915	20.4813004746774	5.17516591871872	24.2918690237305	11.6206998447332	19.9945641557911	21.036433374053	5.11636309210924	19.2137402562697	4.1750446734731	11.8357597562393	20.3654267066802	9.69734877965689	17.6600470638756	9.46798008761913	24.6393611769772	16.1984652718432	14.2011185611523	29.0586520820585	27.5915184287252	23.6067209382301	21.133649162697	21.3968253470974	13.3141968161783	28.6851212130187	19.0775925005416	19.6644764542832	11.5757645299899	23.8877912507339	16.6665900276958	13.6607250126989	29.518370046318	14.6475947091141	7.37785575411787	10.1409551544215	20.5522907463929	25.4991433552894	5.49182031611537	11.6458667553698	11.232073660512	55.8238821110322	23.2546664023439	33.0123923966623	16.2496949814537	5.80280999447271	20.7661725012179	24.0326589962331	15.0485847393781	12.5510125353444	21.3259677087612	14.2901988679622	27.2203223394365	41.182711029541	17.1142694606496	24.228787479	29.8888910122913	37.6229931604637	17.679989434814	14.1273495155135	19.2329756928112	22.6686496460805	11.2215568004818	0.0	1.73681875547745	9.16504856264271	12.5529216189773	8.28680494210451	28.0338480990395	23.9310860238822	7.57667601059695	1.55684611063745	26.7143562758765	13.0553623743737	17.3709347410473	17.6352683947655	11.2734097594868	19.6410724236764	10.5842452355701	13.0684031921016	11.5296524246877	23.1785633487599	15.0528574602852	16.4647139579155	13.6093317187911	7.50031136296565	5.93696871297842	40.1016154679527	34.6609086337138	20.3232608146432	3.9868064921129	13.6841063338486	96.3532726852722	33.01809361781	11.4260844056839	22.19978157843	32.9527167701665	9.29910650058881	6.78407605092682	14.2235642720914	4.99370977746916	9.41551625451866	47.1263329882902	9.80986768955524	20.948646055288	6.42147094261261	13.1211293272828	22.1791604984257
NT5C2	9.29944064178445	0.0	0.0	12.7893503974422	14.877815078994	6.71242251432569	0.0	0.0	8.79424503667357	18.5787653908242	4.63471005571702	0.0	23.5570342800923	5.07708638693564	24.7606030669538	12.6713804192784	12.3156795463499	13.1255212530799	5.94158926937776	10.6644117633043	2.71034307111311	15.1695606398231	15.9225174647273	13.2767697258425	11.3604593297861	6.21096656266943	14.868288912152	29.2329312070251	1.82304339165762	8.2154018171009	8.92581796658145	12.6518211591375	4.14659016934014	8.8851165575328	5.39362459229472	4.04831437183187	16.7606825920088	17.315329973965	10.1201790728977	2.70106184352996	6.55420454357033	7.20982170292891	30.91371107106	7.62403690849027	15.1810076550022	2.04419505515325	17.4796881968417	13.2759906060735	0.0	29.5666403222126	10.1804179250411	2.08608793936302	43.6896362294127	3.47945083351789	7.88655003662154	8.13012136349798	15.9777065306079	13.6286393136809	7.04456966771215	3.55681007548601	20.5825913709116	8.7326153641967	4.51964503408275	3.20805065050787	36.9114453097069	0.0	7.39932504140565	5.92838813888549	23.5930442901968	2.43934359223326	4.88493590103778	0.0	19.9085632013746	35.2177675468293	36.5885555207021	8.17873681294202	7.98742352667977	2.97904098502853	7.26884747940989	11.6164717513207	6.16771987185389	6.6086252128697	0.0	22.2982113889529	0.0	0.0	14.6382877853855	28.7890530789041	17.9800489291531	23.4493468261394	25.4542473765076	0.0	12.1147850377489	16.7466166934897	10.6106513161124	11.7819993403013	17.67435678261	11.9973147138526	11.3140162171926	9.97818134119306	6.16230404758206	18.2565138883024	11.2635137169615	18.635226550711	6.84596648273783	12.4715870415868	14.2792100249333	0.0	14.8202946419483	6.51735756283394	28.4112800378591	1.82845112633355	0.0	36.4331886132405	5.23452822248092	1.89843438587304	7.61616583057357	0.0	4.14390282108868	11.4031964437983	26.6901003088841	0.0	2.34305288275535	0.0	16.7947725078141	17.6508607947404	6.47345326913998	4.5158832275693
NFKB2	19.6040393785105	5.81907228112573	2.71360386741786	2.94120832512096	2.44392807911601	10.2911836110209	17.7698815066485	15.0209521383142	3.37073501405657	4.74735426479777	3.99697229827336	28.1361604946647	21.2829864315936	17.5139099538627	11.3885521332037	4.85679731205765	4.72046117610615	1.88657414085861	13.6640652421551	7.00722658998304	3.1165318632157	4.98370426015852	6.86578669002013	2.54441810535399	3.73228802755048	0.0	8.54827136831578	20.6855133882415	4.19251192122511	28.3398383824524	7.69762222943142	14.5479014042179	0.0	13.6222601756286	12.4038931301836	2.32750991315401	0.0	14.2216518009691	0.0	3.10585969340777	5.02430547526742	4.14516510931105	8.20306873751383	8.7666222792542	4.364031861574	7.05165234458308	4.46651166334205	5.08853758288098	0.0	0.0	0.0	2.39872199271983	5.58191506588492	0.0	13.60271587494	12.4647355784108	11.4826403423024	8.95492089987751	0.0	8.17971130651467	0.0	0.0	2.59849350978263	0.0	4.99332035516736	49.9275894272423	8.50823370059936	0.0	12.3312927135121	0.0	13.1063861537508	23.4196940412649	8.80468605179846	2.89255144436492	0.0	3.13481764849309	6.1229788438241	17.1274925499633	6.6865615707114	8.01443287464001	4.72803503706195	15.1980694012293	0.0	8.54665313124004	0.0	3.21862910367053	2.80534536951559	5.09285520053624	27.5662004991714	2.45123737400808	0.0	0.0	0.0	9.62818417391088	6.10041460591832	2.70954454052604	1.84755866456769	2.299217761843	0.0	4.58942934836676	7.08582508236688	0.0	12.9515336138835	7.14267232348096	3.93597270127077	6.1459955511426	0.0	0.0	11.3609038319782	4.99605941034371	19.6015022134525	0.0	42.297300115082	0.0	2.00633567611594	2.18294551595927	6.56817869465388	10.159981262364	4.76493375234907	4.37071668630864	27.6210395792475	0.0	8.08259188012037	0.0	2.14574901006764	4.5102506818159	0.0	2.59633072271937
PAK3	17.0489745099382	2.53032584450812	11.7996506414873	17.9050905564191	32.9437333892011	2.2374741714419	0.0	35.2706872281115	8.79424503667357	6.19292179694139	2.89669378482314	1.22345368171137	5.04793591716264	1.26927159673391	31.3634305514748	8.4475869461856	13.3419861752124	9.02379586149244	2.97079463468888	25.137542013503	1.35517153555655	18.420180776928	21.893461514	3.31919243146062	1.62292276139802	7.24612765644767	2.78780417102851	46.0980838264626	17.3189122207474	2.05385045427522	17.8516359331629	4.51850755683482	15.5497131350255	28.1362024321872	5.39362459229472	26.3140434169072	9.57753290971929	23.4993763932382	13.9152462252343	6.75265460882489	34.9557575657084	16.2220988315901	35.6696666204539	27.9548019977977	20.873885525628	20.4419505515325	20.392969562982	22.1266510101225	34.0282238303644	28.2227021257484	40.7216717001643	33.3774070298083	27.9128231465692	17.3972541675895	9.85818754577692	14.9052224997463	11.9832798979559	21.4164332072129	45.789702840129	8.89202518871504	6.86086379030388	24.7424101985573	18.078580136331	9.62415195152361	40.1683375429163	38.7681672863367	21.2730594940413	21.7374231759135	30.0275109147959	48.7868718446653	20.3538995876574	20.3673211949247	24.5028470170764	23.8977708353485	14.6354222082809	16.357473625884	10.649898035573	26.8113688652568	15.2645797067608	30.2028265534339	24.6708794874156	29.7388134579137	5.14082984920666	16.7236585417146	14.852562561387	23.7926356976917	25.6170036244246	22.1454254453108	8.99002446457657	24.5152262273275	6.94206746632025	24.9628316682845	33.7483297480149	15.3510653023655	22.9897445182435	24.7421986146328	20.88787619763	8.99798603538947	7.54267747812837	26.9410896212213	14.3787094443581	19.5605505946098	27.3542475983351	25.8822590982097	22.2493910688979	3.5633105833105	10.3127627957852	9.40973567553119	7.41014732097416	20.6382989489741	18.4673320246084	21.9414135160026	3.6784541062069	3.4156114324913	22.6829556307506	12.3398235081747	27.6086011358292	2.20894860262026	39.3670768003425	15.2042619250643	42.7041604942146	3.35490159275793	36.3173196827079	8.73853855879617	30.7904162643259	14.7090506622836	38.8407196148399	31.6111825929851
UBE2A	15.1465491373012	37.9158808754776	0.0	2.49969259473889	12.4623656255756	15.306087527612	0.0	28.0854224135789	5.72948286695589	8.06942248800349	0.0	0.0	1.64437437382427	7.44241586742992	8.06581181534077	10.3193134700846	0.0	3.2067469475398	0.0	13.3995278745904	0.0	8.471163723484	5.83513789197313	0.0	11.1020713238016	4.04646747499666	19.9789109633628	13.1852504785171	7.12631670006573	8.02854658244356	10.9035058367357	7.06517815406833	2.02613901754338	31.8377729768152	10.541898558708	19.781187358951	11.6996208497234	12.0867867087842	7.41750046908556	5.27925506642928	6.40513241596828	24.6604326101318	2.32389185108744	4.96708798334291	18.5446539682504	25.9701110987135	9.4900674272298	28.110408716954	9.06934603018948	13.1337098956965	0.0	0.0	33.2079511159962	64.6059365911195	21.1947295241199	5.29680386027238	9.75893845619481	17.1239948746899	6.88434442887109	13.9036487863578	10.0572252756274	2.84466545475096	11.0421198804637	3.13508513154257	2.12187722446649	18.1854741951495	21.6930932032719	36.6924826660209	8.38415716867148	2.38386193357747	9.54766091954163	23.2214226866067	25.4421383000945	12.291698897396	30.9888513955222	5.32847700373124	13.0095892417112	17.4677050630862	11.3656338449848	18.1636173919059	38.1737749258463	4.3055435427794	63.6361202107255	0.0	0.0	8.20640612255041	0.0	28.134260362932	0.0	12.4996380421367	18.0911295710625	0.0	3.38264007660747	0.0	29.3797324096501	6.9084141696657	21.9830065820511	5.86222087420623	11.0566845367409	19.5024651232719	14.0516728383454	20.3900326238682	7.86237906485615	14.1644047819952	20.0707751241449	5.22339728038731	4.65147882793507	6.13047727357074	14.4832143999025	14.8612881701922	16.6590477492648	19.6555030479783	0.0	13.3517001864482	10.2309429549324	70.4997066632548	24.1895547427826	0.0	10.1241295230919	16.7157546050674	10.4332188925403	10.9286534067854	4.57952261693957	0.0	14.5891411086328	7.66640032496684	4.21747852611647	0.0
FGFR1	13.8454107061334	12.3292109506542	16.2901713345038	25.9654633206851	8.63015711667679	5.45113411306714	1.04583594103812	14.8520285310256	2.38059155820281	5.86745769662437	6.11622589412901	6.95493625457975	3.41617545924432	16.4923341698158	6.70266548082185	9.43285047330018	10.0015189385698	13.9901848637431	5.62933375099444	10.5163582552612	6.6031794966101	9.67932859222156	6.46530950134934	9.88351540624352	14.4976669295086	4.20325295284344	3.7732761867546	10.0438283820446	20.7268174804558	18.3471700054613	7.24862457642053	11.742283805596	5.89300411056167	20.4441181419873	15.3305007706017	16.4381074981612	4.86117495693344	11.0484919425264	11.3005212690673	16.4514193556943	9.75818409442786	4.39130265005924	9.6557358689064	3.09572643724806	10.7873863656548	13.2806674491985	4.73173057924691	9.88293541258551	3.76829970509369	9.82266625747758	10.3343508468877	14.3998881761732	8.87004899979728	4.23847420797407	8.80637840362709	2.20081407834282	10.542543248283	12.6488786627975	4.76739134860134	15.1644813251427	4.17876205341079	24.82103903958	20.1871308673048	5.2104927245294	15.8694626124692	2.51867910572817	7.51120647217821	8.02403770780007	13.0635178439254	27.7337498600986	21.1575404048938	24.8103421202627	9.32750328939935	10.2143649996317	7.92358239154682	14.3908324433737	14.0542086456211	4.83853687787277	8.85450723039157	16.0372811772998	7.51317459267884	25.0452565950431	4.17484937825005	0.0	46.7391358789151	10.2292483940564	12.8783424381637	8.99211006426386	6.08397203488171	4.32798408609712	12.2148605589466	2.70296340802593	11.9465960683209	15.8665115162868	7.18072638550369	11.4817430017818	12.3960157494495	3.2476586687995	4.59403588091391	14.5858411389738	15.0131546712867	12.708042068459	11.7605042531306	8.40755570391364	9.72927320424373	14.4687583615916	5.15381998134833	1.69813608942927	15.0443847798641	11.4675655673238	39.2235866731521	14.1063463647929	82.1496310787646	15.7182324397925	15.5867854605044	6.16684686946692	7.73132600063736	11.6602147532234	21.8741154742426	16.2058657288379	7.58622696761888	5.44900696558824	0.951392397502487	4.25792138691004	9.85037023900322	8.75978912544841	0.876178008497027	18.3366624045892
ARAF	11.3031390733241	22.1437511529571	13.7683731162678	0.0	12.4000831759617	0.0	0.0	22.8641412350329	2.13781835969302	0.0	6.75999011238387	10.7068636767816	2.45423456755215	0.0	40.9300590292246	3.08032236877885	0.0	9.57216231695616	2.88871610305627	8.88837454865175	7.90638125864734	18.9648627178649	5.80597595814243	6.45497639853312	0.0	0.0	32.5293766468413	3.27983882718793	0.0	17.9739512456742	0.0	2.63620084447415	0.0	17.2792686357903	11.8003656568055	11.8093968323424	10.4770352933195	3.60791438051177	18.4510761314924	15.7586137089001	6.37312185321049	21.0318759266204	0.0	3.70669818954982	2.76779616227692	14.9078779411177	28.3279183853264	22.5910916055825	9.02402067992073	23.5225301532202	0.0	18.2560725578881	21.2412790569403	0.0	8.62723875293225	3.95274924565729	5.82610006165588	11.358943512037	13.6998778714659	25.9390562223563	0.0	59.4394255020438	23.0725641541887	0.0	9.50072778185451	4.52364742355535	5.39616971902228	2.8822979013761	3.12834605529779	14.231689461448	4.7499725611977	9.90230156351078	8.93470150071045	3.66908081372908	14.2310677804613	3.97638538496266	3.88337158920895	4.34510192894119	4.24081217582318	6.77731579630095	5.99731516440899	3.21301948114627	0.0	10.8410728827384	0.0	36.7442704689471	0.0	9.69011147915326	39.3373970065263	6.21858465915261	60.7524184266148	4.85462932887034	2.52430113779081	4.07098329427783	5.15874758942721	6.87388838456506	0.0	2.9164617946546	0.0	8.73224944755724	11.9840979422284	7.60804894791573	9.38770284496318	6.04012120669281	12.4815428518374	7.79593891126547	11.57058099773	15.249598347647	10.8081243527419	15.843232246097	20.7197397277513	10.6676028372003	0.0	0.0	15.2697185375455	5.53795060456089	8.33146061296407	0.0	3.02205982256481	16.6322152374042	0.0	0.0	0.0	56.0808999038963	8.16537925981044	2.86053239848126	12.5892032270385	13.1733487532375
PIK3C3	17.3701447582482	6.87464632026552	13.6248580954768	20.8484438885666	36.0906781279021	3.79937321431775	4.37360847691411	9.76015601726007	6.96882035444655	12.6191693261875	12.1985495400077	8.31000814504523	11.4289542830943	8.62121506094065	16.2574294690344	7.88949646357303	6.9709352897049	11.7011834672514	9.41658279148035	19.14363965701	20.2502723779806	15.4553263059401	6.75936141879643	18.787331682926	25.3535982648752	14.765261835059	16.4107441246826	19.092066681118	17.3356032384948	10.4627054494563	15.9144359463439	19.6421446138135	18.3070508411626	44.2566434529513	19.2333057685187	10.3114422842009	24.3948885271272	27.7223851968515	13.7477653273246	14.6770384563198	25.226765760024	20.8126495819103	24.2277435245765	31.0706370440067	25.7783149351836	27.075149418419	10.5534650498884	27.8036191970958	16.8093337391752	30.1236195826626	20.7443952660434	13.4607771632037	11.5403207803976	25.9966451684628	31.4708774119775	10.1240056920948	21.7049281706795	17.8526275113024	35.886379798502	33.2182914374366	29.1254558875698	8.89712122601729	31.4660414182899	37.0428211853927	20.6468632996961	22.1191520542505	18.8467856244998	10.7378981228977	13.8397683311867	18.2255053585959	20.4608306264607	3.458500463741	23.9242492924273	17.9406016471597	19.0531050897511	15.7397496844508	24.4136741754741	16.1875224015883	22.2173362162124	21.3035471669722	22.3427839348552	24.6881035155525	57.0324426480028	1.26212595970492	8.82720800891814	36.1236102116078	7.45702264077007	14.2896486518537	17.3010500234722	22.4431431917151	18.0750427413162	4.52143714334255	25.2737712060263	28.4368184928312	19.8193156384083	12.8042131152351	25.6467720616725	21.7303489798003	8.96556170269428	14.2326118152947	11.8591813634274	24.8005758419411	19.1261614822334	18.986278770017	27.8997258740584	5.44565486457452	18.3199595589142	9.94207116618428	30.1989616021152	14.0180568279424	25.0869619072273	11.7983392267251	17.4894961930206	26.2929937452885	19.5548348482563	23.8550997669458	21.339009744112	14.2535529513299	16.1842032587032	19.3633516217309	19.9414534200852	11.3936718563166	15.9146102799191	4.74834986791232	21.5473792042466	24.6438766341297	13.9236239419055	7.66825646204299
TIGAR	25.8618748376702	8.66076511777206	30.2907636084185	0.0	16.3682950063573	2.87189863777805	85.954852940466	10.0603359803138	11.2878086654441	5.29926226620692	0.0	15.7035777518144	19.4377577213522	19.5500055347574	8.47502576803344	13.553571786947	13.1731067423824	8.42359815544934	0.0	23.4655743312053	0.0	13.9077233647939	5.10931665721521	2.84022175364882	41.6618857743001	29.2308671121367	19.0841169108927	11.5451633100417	32.7594135383156	10.5448373833638	28.6417210827072	25.5187129293944	10.6446696107133	22.8088926913812	6.92295952150151	10.3923868066543	21.5130892318639	9.52500174392016	3.24742614512451	34.6693424576561	25.2378481154956	4.62706506102831	21.3656892816434	16.3096565845888	12.178440918159	23.614345864907	19.9430802075437	14.2002754055504	39.7061402831961	17.2500506372155	0.0	16.0655256390675	21.8079599312915	58.0584093774053	20.2454826929652	0.0	20.5081042747857	9.99598339931559	24.1120578917759	34.2399416527369	0.0	22.4174084231009	23.2046699484497	0.0	11.1476467376502	19.9042738888078	7.12302462910522	5.07290170842147	5.50595135946113	43.8340995423863	12.5400694576803	0.0	23.5878788685672	6.45765530322742	15.6543516940287	10.4977762030194	23.9218396751246	3.82373296460222	16.7938062451848	17.8923161612576	7.91654559603651	22.6199131010248	65.9848610966132	4.77012604437146	0.0	3.59281376670616	6.26296670993673	25.5821837780484	0.0	35.5707067477419	56.4328850112519	0.0	15.5498709620696	3.58250583651285	20.4288716153381	21.1718157923901	14.43643797945	28.2316696253782	4.84068273303832	30.7378658671793	13.1826569037147	10.0427382490224	16.5225439666143	15.9461004224489	10.9838819968248	13.721007742755	6.10933589648629	0.0	28.5337711627653	13.9422021384001	0.0	2.34689918032756	0.0	2.92272716719361	8.95833624267251	14.6203550314584	26.8831504385618	17.0117087305602	45.2105265215416	7.31825751359519	23.9805601281614	0.0	27.066722920433	22.4326137959438	40.7184853222395	10.0691879797175	30.4662165473855	8.69450855912895
